timestamp,solar_power,onshore_wind_power,offshore_wind_power,tidal_power
2019-06-24 10:00:24,0.0,0.0,0.0,0.5569949
2019-06-24 11:00:24,0.0,0.0,0.0,0.5846558
2019-06-24 12:00:24,0.0,0.0,0.0,0.5111777
2019-06-24 13:00:24,0.0,0.0,0.0,0.2267401
2019-06-24 14:00:24,0.0,0.0,0.0,0.06494833
2019-06-24 15:00:24,0.0,0.0,0.0,0.1782561
2019-06-24 16:00:24,0.0,0.0,0.0,0.281046
2019-06-24 17:00:24,0.0,0.0,0.0,0.3164922
2019-06-24 18:00:24,0.0,0.0,0.0,0.2604912
2019-06-24 19:00:24,0.0,0.0,0.0,0.1008842
2019-06-24 20:00:24,0.003,0.0,0.0,0.03275568
2019-06-24 21:00:24,0.376,0.0,0.0,0.1313441
2019-06-24 22:00:24,0.652,0.0,0.0,0.5488068
2019-06-24 23:00:24,0.756,0.0,0.0,0.592003
2019-06-25 00:00:25,0.793,0.0,0.0,0.528388
2019-06-25 01:00:25,0.806,0.06108988,0.06108988,0.3079173
2019-06-25 02:00:25,0.799,0.05593236,0.05593236,0.07937258
2019-06-25 03:00:25,0.774,0.0,0.0,0.1658196
2019-06-25 04:00:25,0.711,0.0,0.0,0.3074221
2019-06-25 05:00:25,0.591,0.0,0.0,0.4314258
2019-06-25 06:00:25,0.343,0.0,0.0,0.4206996
2019-06-25 07:00:25,0.002,0.0,0.0,0.2555238
2019-06-25 08:00:25,0.0,0.0,0.0,0.08678111
2019-06-25 09:00:25,0.0,0.05160078,0.05160078,0.05051239
2019-06-25 10:00:25,0.0,0.09874008,0.09874008,0.1630226
2019-06-25 11:00:25,0.0,0.07409845,0.07409845,0.5501326
2019-06-25 12:00:25,0.0,0.0,0.0,0.5604381
2019-06-25 13:00:25,0.0,0.0,0.0,0.4768262
2019-06-25 14:00:25,0.0,0.0,0.0,0.1839269
2019-06-25 15:00:25,0.0,0.06352712,0.06352712,0.07006629
2019-06-25 16:00:25,0.0,0.09889213,0.09889213,0.1556612
2019-06-25 17:00:25,0.0,0.15224506,0.15224506,0.2470056
2019-06-25 18:00:25,0.0,0.18546923,0.18546923,0.2716274
2019-06-25 19:00:25,0.0,0.22404226,0.22404226,0.1966136
2019-06-25 20:00:25,0.0,0.25058578,0.25058578,0.0739425
2019-06-25 21:00:25,0.024,0.2629706,0.2629706,0.03836345
2019-06-25 22:00:25,0.044,0.35918564,0.35918564,0.1149925
2019-06-25 23:00:25,0.068,0.44772833,0.44772833,0.4863253
2019-06-26 00:00:26,0.145,0.64318376,0.64318376,0.5582159
2019-06-26 01:00:26,0.389,0.66106798,0.66106798,0.490294
2019-06-26 02:00:26,0.524,0.58669196,0.58669196,0.2466142
2019-06-26 03:00:26,0.469,0.57526998,0.57526998,0.06988879
2019-06-26 04:00:26,0.357,0.54893986,0.54893986,0.1337738
2019-06-26 05:00:26,0.132,0.49636339,0.49636339,0.2944793
2019-06-26 06:00:26,0.086,0.46126402,0.46126402,0.3989039
2019-06-26 07:00:26,0.0,0.44973623,0.44973623,0.34246
2019-06-26 08:00:26,0.0,0.45340455,0.45340455,0.2183631
2019-06-26 09:00:26,0.0,0.48987888,0.48987888,0.0659456
2019-06-26 10:00:26,0.0,0.53908992,0.53908992,0.04256501
2019-06-26 11:00:26,0.0,0.45047779,0.45047779,0.1438038
2019-06-26 12:00:26,0.0,0.35344069,0.35344069,0.5316216
2019-06-26 13:00:26,0.0,0.34686898,0.34686898,0.5273896
2019-06-26 14:00:26,0.0,0.34598765,0.34598765,0.420827
2019-06-26 15:00:26,0.0,0.3818688,0.3818688,0.1577613
2019-06-26 16:00:26,0.0,0.37380577,0.37380577,0.05266658
2019-06-26 17:00:26,0.0,0.40736691,0.40736691,0.1398004
2019-06-26 18:00:26,0.0,0.45566233,0.45566233,0.20915
2019-06-26 19:00:26,0.0,0.49152263,0.49152263,0.2133459
2019-06-26 20:00:26,0.001,0.50440313,0.50440313,0.1681297
2019-06-26 21:00:26,0.277,0.51803827,0.51803827,0.05830607
2019-06-26 22:00:26,0.492,0.54253482,0.54253482,0.02777253
2019-06-26 23:00:26,0.606,0.68736235,0.68736235,0.08723307
2019-06-27 00:00:27,0.695,0.64048577,0.64048577,0.3921896
2019-06-27 01:00:27,0.732,0.79783057,0.79783057,0.5134948
2019-06-27 02:00:27,0.73,0.95706588,0.95706588,0.4435513
2019-06-27 03:00:27,0.695,0.94230499,0.94230499,0.2060161
2019-06-27 04:00:27,0.621,0.9230924,0.9230924,0.05280574
2019-06-27 05:00:27,0.499,0.80463984,0.80463984,0.121648
2019-06-27 06:00:27,0.23,0.6206338,0.6206338,0.259148
2019-06-27 07:00:27,0.0,0.5232608,0.5232608,0.3154815
2019-06-27 08:00:27,0.0,0.40247666,0.40247666,0.3073701
2019-06-27 09:00:27,0.0,0.24292956,0.24292956,0.1887972
2019-06-27 10:00:27,0.0,0.35009426,0.35009426,0.05807978
2019-06-27 11:00:27,0.0,0.2204117,0.2204117,0.03013219
2019-06-27 12:00:27,0.0,0.13543928,0.13543928,0.1182672
2019-06-27 13:00:27,0.0,0.08499329,0.08499329,0.417394
2019-06-27 14:00:27,0.0,0.04361858,0.04361858,0.5138341
2019-06-27 15:00:27,0.0,0.0,0.0,0.397642
2019-06-27 16:00:27,0.0,0.0,0.0,0.1446679
2019-06-27 17:00:27,0.0,0.0,0.0,0.0462126
2019-06-27 18:00:27,0.0,0.0,0.0,0.1167148
2019-06-27 19:00:27,0.0,0.05344121,0.05344121,0.1598567
2019-06-27 20:00:27,0.002,0.04582697,0.04582697,0.181506
2019-06-27 21:00:27,0.326,0.05308966,0.05308966,0.1520389
2019-06-27 22:00:27,0.559,0.05301542,0.05301542,0.05650267
2019-06-27 23:00:27,0.684,0.09478647,0.09478647,0.0188126
2019-06-28 00:00:28,0.76,0.10725485,0.10725485,0.06672169
2019-06-28 01:00:28,0.799,0.11211994,0.11211994,0.2429277
2019-06-28 02:00:28,0.793,0.12085172,0.12085172,0.431673
2019-06-28 03:00:28,0.774,0.13107217,0.13107217,0.397891
2019-06-28 04:00:28,0.717,0.1392545,0.1392545,0.1909334
2019-06-28 05:00:28,0.598,0.16747824,0.16747824,0.05294843
2019-06-28 06:00:28,0.35,0.195223,0.195223,0.1027077
2019-06-28 07:00:28,0.002,0.20186772,0.20186772,0.1853516
2019-06-28 08:00:28,0.0,0.20914789,0.20914789,0.2679801
2019-06-28 09:00:28,0.0,0.30125842,0.30125842,0.2786693
2019-06-28 10:00:28,0.0,0.33838979,0.33838979,0.1675056
2019-06-28 11:00:28,0.0,0.25245601,0.25245601,0.0633501
2019-06-28 12:00:28,0.0,0.26852306,0.26852306,0.02866076
2019-06-28 13:00:28,0.0,0.36942405,0.36942405,0.07240912
2019-06-28 14:00:28,0.0,0.52757074,0.52757074,0.3226778
2019-06-28 15:00:28,0.0,0.80817598,0.80817598,0.4902084
2019-06-28 16:00:28,0.0,1.0,1.0,0.3868252
2019-06-28 17:00:28,0.0,0.9612888,0.9612888,0.1773148
2019-06-28 18:00:28,0.0,1.0,1.0,0.04780748
2019-06-28 19:00:28,0.0,1.0,1.0,0.08084424
2019-06-28 20:00:28,0.004,1.0,1.0,0.1426891
2019-06-28 21:00:28,0.423,1.0,1.0,0.1720959
2019-06-28 22:00:28,0.645,0.99051457,0.99051457,0.1514582
2019-06-28 23:00:28,0.735,0.79859325,0.79859325,0.07400929
2019-06-29 00:00:29,0.769,0.74942349,0.74942349,0.02012056
2019-06-29 01:00:29,0.778,0.65793258,0.65793258,0.03644973
2019-06-29 02:00:29,0.727,0.54535172,0.54535172,0.1382508
2019-06-29 03:00:29,0.618,0.47705572,0.47705572,0.3852662
2019-06-29 04:00:29,0.605,0.48304946,0.48304946,0.3839487
2019-06-29 05:00:29,0.541,0.51731433,0.51731433,0.2282019
2019-06-29 06:00:29,0.13,0.55056567,0.55056567,0.06801755
2019-06-29 07:00:29,0.0,0.48603233,0.48603233,0.0652089
2019-06-29 08:00:29,0.0,0.50259869,0.50259869,0.1618589
2019-06-29 09:00:29,0.0,0.62042103,0.62042103,0.2448498
2019-06-29 10:00:29,0.0,0.69778283,0.69778283,0.2479287
2019-06-29 11:00:29,0.0,0.72992308,0.72992308,0.1824163
2019-06-29 12:00:29,0.0,0.99469931,0.99469931,0.07497658
2019-06-29 13:00:29,0.0,0.87775479,0.87775479,0.02409209
2019-06-29 14:00:29,0.0,0.77331951,0.77331951,0.05453916
2019-06-29 15:00:29,0.0,0.94801431,0.94801431,0.2838508
2019-06-29 16:00:29,0.0,1.0,1.0,0.4738829
2019-06-29 17:00:29,0.0,1.0,1.0,0.4354537
2019-06-29 18:00:29,0.0,1.0,1.0,0.2237455
2019-06-29 19:00:29,0.0,1.0,1.0,0.05477441
2019-06-29 20:00:29,0.004,1.0,1.0,0.07231213
2019-06-29 21:00:29,0.407,0.82911192,0.82911192,0.1669788
2019-06-29 22:00:29,0.642,0.27297087,0.27297087,0.1795432
2019-06-29 23:00:29,0.738,0.13226763,0.13226763,0.1877974
2019-06-30 00:00:30,0.785,0.18221757,0.18221757,0.1047847
2019-06-30 01:00:30,0.793,0.28794822,0.28794822,0.02945787
2019-06-30 02:00:30,0.787,0.35382644,0.35382644,0.02760533
2019-06-30 03:00:30,0.766,0.32857413,0.32857413,0.1094519
2019-06-30 04:00:30,0.708,0.29791241,0.29791241,0.3635194
2019-06-30 05:00:30,0.591,0.32742892,0.32742892,0.4327923
2019-06-30 06:00:30,0.234,0.32674395,0.32674395,0.2889223
2019-06-30 07:00:30,0.001,0.35657353,0.35657353,0.09054489
2019-06-30 08:00:30,0.0,0.34364524,0.34364524,0.05462543
2019-06-30 09:00:30,0.0,0.30719027,0.30719027,0.1693821
2019-06-30 10:00:30,0.0,0.25581144,0.25581144,0.2230318
2019-06-30 11:00:30,0.0,0.16203505,0.16203505,0.2598762
2019-06-30 12:00:30,0.0,0.11118574,0.11118574,0.2024315
2019-06-30 13:00:30,0.0,0.0683659,0.0683659,0.08622096
2019-06-30 14:00:30,0.0,0.0,0.0,0.02364806
2019-06-30 15:00:30,0.0,0.05018694,0.05018694,0.06867339
2019-06-30 16:00:30,0.0,0.08695196,0.08695196,0.2879299
2019-06-30 17:00:30,0.0,0.1421589,0.1421589,0.5282109
2019-06-30 18:00:30,0.0,0.1892093,0.1892093,0.4896566
2019-06-30 19:00:30,0.0,0.17465934,0.17465934,0.25296
2019-06-30 20:00:30,0.005,0.13360296,0.13360296,0.068882
2019-06-30 21:00:30,0.435,0.10766536,0.10766536,0.09737152
2019-06-30 22:00:30,0.661,0.09844073,0.09844073,0.1771082
2019-06-30 23:00:30,0.753,0.09800833,0.09800833,0.2361108
2019-07-01 00:00:01,0.784,0.09594056,0.09594056,0.2498453
2019-07-01 01:00:01,0.791,0.08127174,0.08127174,0.1381608
2019-07-01 02:00:01,0.782,0.08077427,0.08077427,0.04557696
2019-07-01 03:00:01,0.763,0.0,0.0,0.03818814
2019-07-01 04:00:01,0.701,0.0,0.0,0.1067805
2019-07-01 05:00:01,0.574,0.0,0.0,0.4148418
2019-07-01 06:00:01,0.239,0.04872616,0.04872616,0.508077
2019-07-01 07:00:01,0.0,0.08646726,0.08646726,0.3445778
2019-07-01 08:00:01,0.0,0.1257859,0.1257859,0.1260637
2019-07-01 09:00:01,0.0,0.18309022,0.18309022,0.06526949
2019-07-01 10:00:01,0.0,0.1720092,0.1720092,0.1666244
2019-07-01 11:00:01,0.0,0.16559161,0.16559161,0.2482195
2019-07-01 12:00:01,0.0,0.15515713,0.15515713,0.2957123
2019-07-01 13:00:01,0.0,0.14309478,0.14309478,0.2118447
2019-07-01 14:00:01,0.0,0.21796917,0.21796917,0.09833039
2019-07-01 15:00:01,0.0,0.37198271,0.37198271,0.0301871
2019-07-01 16:00:01,0.0,0.54677206,0.54677206,0.07259427
2019-07-01 17:00:01,0.0,0.67783468,0.67783468,0.3692816
2019-07-01 18:00:01,0.0,0.72213749,0.72213749,0.5607221
2019-07-01 19:00:01,0.0,0.74220297,0.74220297,0.5003389
2019-07-01 20:00:01,0.002,0.68228675,0.68228675,0.2838126
2019-07-01 21:00:01,0.217,0.5203681,0.5203681,0.07261523
2019-07-01 22:00:01,0.428,0.57915886,0.57915886,0.1051235
2019-07-01 23:00:01,0.572,0.44686529,0.44686529,0.2263688
2019-07-02 00:00:02,0.658,0.46811786,0.46811786,0.3227058
2019-07-02 01:00:02,0.699,0.3671654,0.3671654,0.2981067
2019-07-02 02:00:02,0.685,0.39682304,0.39682304,0.1795771
2019-07-02 03:00:02,0.63,0.49857956,0.49857956,0.05383569
2019-07-02 04:00:02,0.559,0.40358684,0.40358684,0.0401167
2019-07-02 05:00:02,0.429,0.2827575,0.2827575,0.1487574
2019-07-02 06:00:02,0.195,0.31242937,0.31242937,0.5374306
2019-07-02 07:00:02,0.0,0.37175994,0.37175994,0.5291812
2019-07-02 08:00:02,0.0,0.43121711,0.43121711,0.4010019
2019-07-02 09:00:02,0.0,0.43749436,0.43749436,0.1333725
2019-07-02 10:00:02,0.0,0.37337763,0.37337763,0.06798645
2019-07-02 11:00:02,0.0,0.29837531,0.29837531,0.2010306
2019-07-02 12:00:02,0.0,0.31978154,0.31978154,0.3005781
2019-07-02 13:00:02,0.0,0.31905758,0.31905758,0.317265
2019-07-02 14:00:02,0.0,0.33342506,0.33342506,0.2276274
2019-07-02 15:00:02,0.0,0.34968479,0.34968479,0.08978639
2019-07-02 16:00:02,0.0,0.28211055,0.28211055,0.03618891
2019-07-02 17:00:02,0.0,0.23273835,0.23273835,0.112434
2019-07-02 18:00:02,0.0,0.15269832,0.15269832,0.5547013
2019-07-02 19:00:02,0.0,0.07891748,0.07891748,0.5718014
2019-07-02 20:00:02,0.004,0.0591245,0.0591245,0.5100014
2019-07-02 21:00:02,0.426,0.0,0.0,0.2690057
2019-07-02 22:00:02,0.652,0.0,0.0,0.06620646
2019-07-02 23:00:02,0.745,0.0,0.0,0.150825
2019-07-03 00:00:03,0.791,0.0,0.0,0.3214728
2019-07-03 01:00:03,0.794,0.0,0.0,0.3717666
2019-07-03 02:00:03,0.785,0.0,0.0,0.3438916
2019-07-03 03:00:03,0.762,0.0,0.0,0.1942765
2019-07-03 04:00:03,0.701,0.0,0.0,0.04925366
2019-07-03 05:00:03,0.581,0.0,0.0,0.05299991
2019-07-03 06:00:03,0.325,0.0,0.0,0.2726977
2019-07-03 07:00:03,0.002,0.0,0.0,0.560557
2019-07-03 08:00:03,0.0,0.0,0.0,0.5457582
2019-07-03 09:00:03,0.0,0.0,0.0,0.40434
2019-07-03 10:00:03,0.0,0.0,0.0,0.1036739
2019-07-03 11:00:03,0.0,0.0,0.0,0.09622721
2019-07-03 12:00:03,0.0,0.0,0.0,0.257662
2019-07-03 13:00:03,0.0,0.0,0.0,0.3183904
2019-07-03 14:00:03,0.0,0.0,0.0,0.3381143
2019-07-03 15:00:03,0.0,0.0,0.0,0.2099213
2019-07-03 16:00:03,0.0,0.0,0.0,0.06443768
2019-07-03 17:00:03,0.0,0.0,0.0,0.0473265
2019-07-03 18:00:03,0.0,0.0,0.0,0.2254105
2019-07-03 19:00:03,0.0,0.0,0.0,0.5807003
2019-07-03 20:00:03,0.004,0.0,0.0,0.5846203
2019-07-03 21:00:03,0.408,0.0,0.0,0.5002282
2019-07-03 22:00:03,0.618,0.0,0.0,0.1941625
2019-07-03 23:00:03,0.718,0.0,0.0,0.07802863
2019-07-04 00:00:04,0.731,0.05899604,0.05899604,0.2306117
2019-07-04 01:00:04,0.743,0.14829135,0.14829135,0.373114
2019-07-04 02:00:04,0.657,0.16423234,0.16423234,0.4452813
2019-07-04 03:00:04,0.429,0.12481456,0.12481456,0.3507954
2019-07-04 04:00:04,0.296,0.07573889,0.07573889,0.1668803
2019-07-04 05:00:04,0.205,0.0,0.0,0.0385107
2019-07-04 06:00:04,0.082,0.0,0.0,0.09389093
2019-07-04 07:00:04,0.0,0.0,0.0,0.4582199
2019-07-04 08:00:04,0.0,0.0,0.0,0.5929841
2019-07-04 09:00:04,0.0,0.0,0.0,0.5356419
2019-07-04 10:00:04,0.0,0.0,0.0,0.3201604
2019-07-04 11:00:04,0.0,0.0,0.0,0.07848927
2019-07-04 12:00:04,0.0,0.0,0.0,0.1448243
2019-07-04 13:00:04,0.0,0.0,0.0,0.2645045
2019-07-04 14:00:04,0.0,0.0,0.0,0.343563
2019-07-04 15:00:04,0.0,0.0,0.0,0.3278082
2019-07-04 16:00:04,0.0,0.0,0.0,0.159027
2019-07-04 17:00:04,0.0,0.0,0.0,0.04148806
2019-07-04 18:00:04,0.0,0.0,0.0,0.09231273
2019-07-04 19:00:04,0.0,0.0,0.0,0.4180264
2019-07-04 20:00:04,0.0,0.0,0.0,0.6113515
2019-07-04 21:00:04,0.014,0.0,0.0,0.5645925
2019-07-04 22:00:04,0.044,0.0,0.0,0.4395636
2019-07-04 23:00:04,0.087,0.0,0.0,0.1302314
2019-07-05 00:00:05,0.137,0.0,0.0,0.1386947
2019-07-05 01:00:05,0.183,0.0,0.0,0.2800841
2019-07-05 02:00:05,0.191,0.0,0.0,0.4383307
2019-07-05 03:00:05,0.153,0.09039031,0.09039031,0.4689055
2019-07-05 04:00:05,0.135,0.19631463,0.19631463,0.30562
2019-07-05 05:00:05,0.078,0.20622716,0.20622716,0.1282243
2019-07-05 06:00:05,0.023,0.17106541,0.17106541,0.04285541
2019-07-05 07:00:05,0.0,0.15108169,0.15108169,0.1288248
2019-07-05 08:00:05,0.0,0.13825981,0.13825981,0.5590506
2019-07-05 09:00:05,0.0,0.12683431,0.12683431,0.5863062
2019-07-05 10:00:05,0.0,0.13345412,0.13345412,0.5009217
2019-07-05 11:00:05,0.0,0.07699141,0.07699141,0.2364993
2019-07-05 12:00:05,0.0,0.0606921,0.0606921,0.07610798
2019-07-05 13:00:05,0.0,0.05909954,0.05909954,0.1697186
2019-07-05 14:00:05,0.0,0.06794856,0.06794856,0.2983792
2019-07-05 15:00:05,0.0,0.07709745,0.07709745,0.3413492
2019-07-05 16:00:05,0.0,0.08828515,0.08828515,0.2538401
2019-07-05 17:00:05,0.0,0.11334623,0.11334623,0.1077175
2019-07-05 18:00:05,0.0,0.15486021,0.15486021,0.04147344
2019-07-05 19:00:05,0.0,0.22546945,0.22546945,0.1259439
2019-07-05 20:00:05,0.0,0.24584088,0.24584088,0.5673987
2019-07-05 21:00:05,0.031,0.22473486,0.22473486,0.606275
2019-07-05 22:00:05,0.124,0.33050198,0.33050198,0.5231099
2019-07-05 23:00:05,0.267,0.32708746,0.32708746,0.3189976
2019-07-06 00:00:06,0.381,0.39484507,0.39484507,0.08346076
2019-07-06 01:00:06,0.463,0.35123089,0.35123089,0.1537781
2019-07-06 02:00:06,0.454,0.24946722,0.24946722,0.3314993
2019-07-06 03:00:06,0.372,0.21290598,0.21290598,0.4686407
2019-07-06 04:00:06,0.263,0.18533151,0.18533151,0.3920487
2019-07-06 05:00:06,0.197,0.12593699,0.12593699,0.2579171
2019-07-06 06:00:06,0.114,0.10265271,0.10265271,0.07280215
2019-07-06 07:00:06,0.0,0.09575362,0.09575362,0.05574014
2019-07-06 08:00:06,0.0,0.0978467,0.0978467,0.2172302
2019-07-06 09:00:06,0.0,0.0955924,0.0955924,0.5758377
2019-07-06 10:00:06,0.0,0.06234069,0.06234069,0.5470808
2019-07-06 11:00:06,0.0,0.0,0.0,0.435545
2019-07-06 12:00:06,0.0,0.0,0.0,0.136698
2019-07-06 13:00:06,0.0,0.0,0.0,0.0819914
2019-07-06 14:00:06,0.0,0.0,0.0,0.2158664
2019-07-06 15:00:06,0.0,0.0,0.0,0.2997631
2019-07-06 16:00:06,0.0,0.0,0.0,0.2943674
2019-07-06 17:00:06,0.0,0.0,0.0,0.1863381
2019-07-06 18:00:06,0.0,0.0,0.0,0.05453668
2019-07-06 19:00:06,0.0,0.0,0.0,0.05547886
2019-07-06 20:00:06,0.001,0.0,0.0,0.2093934
2019-07-06 21:00:06,0.281,0.04611941,0.04611941,0.5876436
2019-07-06 22:00:06,0.516,0.08904744,0.08904744,0.5575722
2019-07-06 23:00:06,0.639,0.06269812,0.06269812,0.486696
2019-07-07 00:00:07,0.715,0.0,0.0,0.1835342
2019-07-07 01:00:07,0.737,0.0,0.0,0.07503065
2019-07-07 02:00:07,0.73,0.0,0.0,0.2240981
2019-07-07 03:00:07,0.7,0.0,0.0,0.3910984
2019-07-07 04:00:07,0.637,0.0,0.0,0.4242859
2019-07-07 05:00:07,0.48,0.0,0.0,0.3329537
2019-07-07 06:00:07,0.207,0.0,0.0,0.1711365
2019-07-07 07:00:07,0.001,0.0,0.0,0.04182976
2019-07-07 08:00:07,0.0,0.0,0.0,0.06476921
2019-07-07 09:00:07,0.0,0.0,0.0,0.3754781
2019-07-07 10:00:07,0.0,0.0,0.0,0.5475417
2019-07-07 11:00:07,0.0,0.0,0.0,0.5091639
2019-07-07 12:00:07,0.0,0.0,0.0,0.2860438
2019-07-07 13:00:07,0.0,0.0,0.0,0.06285604
2019-07-07 14:00:07,0.0,0.0,0.0,0.10581
2019-07-07 15:00:07,0.0,0.0,0.0,0.2276458
2019-07-07 16:00:07,0.0,0.0,0.0,0.2528568
2019-07-07 17:00:07,0.0,0.0,0.0,0.2332355
2019-07-07 18:00:07,0.0,0.04421325,0.04421325,0.1082945
2019-07-07 19:00:07,0.0,0.05083944,0.05083944,0.03166992
2019-07-07 20:00:07,0.002,0.05882956,0.05882956,0.07031144
2019-07-07 21:00:07,0.304,0.10135181,0.10135181,0.3723803
2019-07-07 22:00:07,0.561,0.19489919,0.19489919,0.5475546
2019-07-07 23:00:07,0.698,0.17486259,0.17486259,0.5142382
2019-07-08 00:00:08,0.75,0.14289832,0.14289832,0.3302939
2019-07-08 01:00:08,0.773,0.10813596,0.10813596,0.08090762
2019-07-08 02:00:08,0.76,0.09249865,0.09249865,0.103494
2019-07-08 03:00:08,0.721,0.09381186,0.09381186,0.2669256
2019-07-08 04:00:08,0.616,0.08481805,0.08481805,0.3503727
2019-07-08 05:00:08,0.364,0.08777951,0.08777951,0.3702379
2019-07-08 06:00:08,0.075,0.11118082,0.11118082,0.243069
2019-07-08 07:00:08,0.0,0.15421944,0.15421944,0.08731537
2019-07-08 08:00:08,0.0,0.16379321,0.16379321,0.02940173
2019-07-08 09:00:08,0.0,0.16407828,0.16407828,0.1098131
2019-07-08 10:00:08,0.0,0.20881548,0.20881548,0.403989
2019-07-08 11:00:08,0.0,0.20793908,0.20793908,0.5169658
2019-07-08 12:00:08,0.0,0.23885743,0.23885743,0.4111136
2019-07-08 13:00:08,0.0,0.28141942,0.28141942,0.1464765
2019-07-08 14:00:08,0.0,0.37681061,0.37681061,0.05183997
2019-07-08 15:00:08,0.0,0.4004778,0.4004778,0.1425696
2019-07-08 16:00:08,0.0,0.41271449,0.41271449,0.1873824
2019-07-08 17:00:08,0.0,0.4529989,0.4529989,0.2024445
2019-07-08 18:00:08,0.0,0.4995138,0.4995138,0.1496608
2019-07-08 19:00:08,0.0,0.505024,0.505024,0.04978562
2019-07-08 20:00:08,0.006,0.40851796,0.40851796,0.02647947
2019-07-08 21:00:08,0.422,0.3994396,0.3994396,0.1154828
2019-07-08 22:00:08,0.643,0.34060282,0.34060282,0.3875353
2019-07-08 23:00:08,0.738,0.34007334,0.34007334,0.5092743
2019-07-09 00:00:09,0.784,0.43169475,0.43169475,0.4173377
2019-07-09 01:00:09,0.788,0.53004495,0.53004495,0.1711982
2019-07-09 02:00:09,0.783,0.58764199,0.58764199,0.05577383
2019-07-09 03:00:09,0.759,0.83792168,0.83792168,0.1406296
2019-07-09 04:00:09,0.699,1.0,1.0,0.2403637
2019-07-09 05:00:09,0.558,1.0,1.0,0.3078367
2019-07-09 06:00:09,0.317,1.0,1.0,0.2719326
2019-07-09 07:00:09,0.003,1.0,1.0,0.144344
2019-07-09 08:00:09,0.0,0.87506852,0.87506852,0.04040108
2019-07-09 09:00:09,0.0,0.83615906,0.83615906,0.04574201
2019-07-09 10:00:09,0.0,0.88038257,0.88038257,0.1231147
2019-07-09 11:00:09,0.0,0.93769218,0.93769218,0.3654373
2019-07-09 12:00:09,0.0,0.87960139,0.87960139,0.4152189
2019-07-09 13:00:09,0.0,0.77946313,0.77946313,0.2428881
2019-07-09 14:00:09,0.0,0.61048751,0.61048751,0.07454307
2019-07-09 15:00:09,0.0,0.71005565,0.71005565,0.06135625
2019-07-09 16:00:09,0.0,0.89262538,0.89262538,0.1250981
2019-07-09 17:00:09,0.0,1.0,1.0,0.1474741
2019-07-09 18:00:09,0.0,1.0,1.0,0.142153
2019-07-09 19:00:09,0.0,0.97605536,0.97605536,0.08034587
2019-07-09 20:00:09,0.005,0.86795777,0.86795777,0.02241489
2019-07-09 21:00:09,0.264,0.83577867,0.83577867,0.0473061
2019-07-09 22:00:09,0.407,0.85061048,0.85061048,0.1174383
2019-07-09 23:00:09,0.493,0.75032023,0.75032023,0.3386858
2019-07-10 00:00:10,0.576,0.71121995,0.71121995,0.3930865
2019-07-10 01:00:10,0.675,0.61950085,0.61950085,0.2455276
2019-07-10 02:00:10,0.429,0.67326833,0.67326833,0.08758969
2019-07-10 03:00:10,0.192,0.72185761,0.72185761,0.0692649
2019-07-10 04:00:10,0.221,0.82986004,0.82986004,0.130855
2019-07-10 05:00:10,0.19,0.96446287,0.96446287,0.2135034
2019-07-10 06:00:10,0.044,1.0,1.0,0.2424932
2019-07-10 07:00:10,0.0,1.0,1.0,0.1698579
2019-07-10 08:00:10,0.0,1.0,1.0,0.08202936
2019-07-10 09:00:10,0.0,1.0,1.0,0.02362236
2019-07-10 10:00:10,0.0,1.0,1.0,0.03852037
2019-07-10 11:00:10,0.0,0.98471665,0.98471665,0.1436092
2019-07-10 12:00:10,0.0,1.0,1.0,0.2998524
2019-07-10 13:00:10,0.0,1.0,1.0,0.2781973
2019-07-10 14:00:10,0.0,1.0,1.0,0.1487141
2019-07-10 15:00:10,0.0,1.0,1.0,0.03984341
2019-07-10 16:00:10,0.0,1.0,1.0,0.05085955
2019-07-10 17:00:10,0.0,1.0,1.0,0.1036225
2019-07-10 18:00:10,0.0,1.0,1.0,0.1048429
2019-07-10 19:00:10,0.0,1.0,1.0,0.08578421
2019-07-10 20:00:10,0.0,0.9747582,0.9747582,0.04262949
2019-07-10 21:00:10,0.03,0.86113463,0.86113463,0.01639036
2019-07-10 22:00:10,0.089,0.6276212,0.6276212,0.03840822
2019-07-10 23:00:10,0.193,0.5936608,0.5936608,0.115236
2019-07-11 00:00:11,0.469,0.52257014,0.52257014,0.26245
2019-07-11 01:00:11,0.595,0.42006608,0.42006608,0.2500041
2019-07-11 02:00:11,0.56,0.39110285,0.39110285,0.147214
2019-07-11 03:00:11,0.656,0.34404479,0.34404479,0.04530941
2019-07-11 04:00:11,0.662,0.32579899,0.32579899,0.05116342
2019-07-11 05:00:11,0.615,0.2857764,0.2857764,0.1236373
2019-07-11 06:00:11,0.393,0.24729662,0.24729662,0.1653915
2019-07-11 07:00:11,0.01,0.24390665,0.24390665,0.1560628
2019-07-11 08:00:11,0.0,0.27697353,0.27697353,0.1109084
2019-07-11 09:00:11,0.0,0.33405556,0.33405556,0.04152792
2019-07-11 10:00:11,0.0,0.52780154,0.52780154,0.01558742
2019-07-11 11:00:11,0.0,0.53728325,0.53728325,0.03882954
2019-07-11 12:00:11,0.0,0.65538721,0.65538721,0.126902
2019-07-11 13:00:11,0.0,0.69543215,0.69543215,0.2156634
2019-07-11 14:00:11,0.0,0.55554359,0.55554359,0.1931198
2019-07-11 15:00:11,0.0,0.55831757,0.55831757,0.09119672
2019-07-11 16:00:11,0.0,0.52823526,0.52823526,0.02548916
2019-07-11 17:00:11,0.0,0.52882556,0.52882556,0.04338308
